QuickSort,MergeSort,HeapSort,ArraySize(n)
0,0,0,209
0,0,0,210
0,0,0,211
0,0,0,212
0,0,0,213
0,0,0,214
0,0,0,215
0,0,0,216
0,0,0,217
0,0,0,218
0,0,0,219
0,0,0,220
0,0,0,221
0,0,0,222
0,0,0,223
0,0,0,224
0,0,0,225
0,0,0,226
0,0,0,227
0,0,0,228
0,0,0,229
0,0,0,230
0,0,0,231
0,0,0,232
0,0,0,233
0,0,0,234
0,0,0,235
0,0,0,236
0,0,0,237
0,0,0,238
0,0,0,239
0,0,0,240
0,0,0,241
0,0,0,242
0,0,0,243
0,0,0,244
0,0,0,245
0,0,0,246
0,0,0,247
0,0,0,248
0,0,0,249
0,0,0,250
0,1,0,251
0,0,0,252
0,0,0,253
0,0,0,254
0,0,0,255
0,0,0,256
0,0,0,257
0,0,0,258
0,0,0,259
0,0,0,260
0,0,1,261
0,1,0,262
0,1,0,263
0,1,0,264
0,1,0,265
0,0,0,266
0,1,0,267
0,0,0,268
0,1,0,269
0,0,0,270
0,0,0,271
0,1,0,272
0,1,0,273
0,0,0,274
0,0,1,275
0,0,0,276
0,1,0,277
0,0,0,278
0,0,0,279
0,1,0,280
0,0,0,281
0,1,0,282
1,0,0,283
0,0,0,284
0,0,1,285
0,0,1,286
0,1,0,287
0,1,0,288
0,1,0,289
1,0,0,290
0,0,0,291
0,1,0,292
0,0,0,293
0,0,0,294
0,0,1,295
0,0,1,296
0,1,0,297
0,0,1,298
0,1,0,299
0,0,0,300
0,0,1,301
1,0,0,302
0,1,0,303
0,0,1,304
0,1,0,305
0,1,0,306
0,1,0,307
0,1,0,308
0,0,0,309
0,1,0,310
0,1,0,311
0,0,0,312
0,0,0,313
0,1,0,314
0,0,0,315
0,1,0,316
0,1,0,317
0,0,1,318
0,1,0,319
0,0,1,320
0,0,0,321
0,0,0,322
0,0,0,323
0,1,0,324
0,0,0,325
0,1,0,326
0,0,0,327
0,1,0,328
0,0,0,329
0,0,0,330
0,1,0,331
0,0,1,332
0,0,0,333
0,0,0,334
0,0,0,335
0,1,0,336
0,0,0,337
0,0,0,338
0,1,0,339
0,0,0,340
0,1,0,341
0,0,0,342
0,0,0,343
0,0,0,344
0,0,0,345
0,0,0,346
0,0,0,347
0,0,0,348
0,0,0,349
0,0,0,350
0,1,0,351
0,0,0,352
0,0,0,353
0,0,0,354
0,0,0,355
0,0,0,356
0,0,0,357
0,0,0,358
0,0,0,359
0,0,0,360
0,0,0,361
0,0,0,362
0,0,0,363
0,0,0,364
0,0,0,365
0,0,0,366
0,0,0,367
0,0,0,368
0,1,0,369
0,0,0,370
0,0,0,371
0,0,0,372
0,0,0,373
0,0,0,374
0,0,0,375
0,0,0,376
0,0,0,377
0,0,0,378
0,0,0,379
0,0,0,380
0,0,0,381
0,0,0,382
0,0,0,383
0,0,0,384
0,1,0,385
0,0,0,386
0,1,0,387
0,0,0,388
0,0,0,389
0,1,0,390
0,0,0,391
0,0,0,392
0,1,0,393
0,0,0,394
0,0,0,395
0,0,0,396
0,0,0,397
0,0,0,398
0,0,0,399
0,0,0,400
0,1,0,401
0,1,0,402
0,0,0,403
0,1,0,404
0,0,0,405
0,1,0,406
0,0,0,407
0,0,0,408
0,1,0,409
0,1,0,410
0,1,0,411
0,1,0,412
0,1,0,413
0,1,0,414
0,1,0,415
0,0,0,416
0,0,0,417
0,0,0,418
0,0,0,419
0,1,0,420
0,1,0,421
0,1,0,422
0,1,0,423
0,0,0,424
0,0,0,425
0,1,0,426
0,0,0,427
0,0,0,428
0,0,0,429
0,1,0,430
0,1,0,431
0,1,0,432
0,0,0,433
0,1,0,434
0,1,0,435
0,0,0,436
0,0,0,437
0,1,0,438
0,0,0,439
0,1,0,440
0,0,0,441
0,1,0,442
0,1,0,443
0,1,0,444
0,1,0,445
0,1,0,446
0,0,0,447
0,1,0,448
0,0,0,449
0,0,0,450
0,1,0,451
0,1,0,452
0,1,0,453
0,0,0,454
0,1,0,455
0,1,0,456
0,0,0,457
0,0,0,458
0,0,0,459
0,1,0,460
0,1,0,461
0,1,0,462
0,0,0,463
0,1,0,464
0,0,0,465
0,1,0,466
0,1,0,467
0,1,0,468
0,0,0,469
0,1,0,470
0,1,0,471
0,1,0,472
0,1,0,473
0,1,0,474
0,0,0,475
0,1,0,476
0,1,0,477
0,1,0,478
0,1,0,479
0,1,0,480
0,1,0,481
0,1,0,482
0,0,0,483
0,1,0,484
0,1,0,485
0,1,0,486
0,1,0,487
0,1,0,488
0,1,0,489
0,1,0,490
0,0,0,491
0,1,0,492
0,1,0,493
0,1,0,494
0,0,0,495
0,1,0,496
0,1,0,497
0,1,1,498
0,1,0,499
0,1,0,500
0,1,0,501
0,1,0,502
0,1,0,503
0,1,1,504
0,1,0,505
0,1,0,506
0,1,0,507
0,1,0,508
0,1,1,509
0,1,0,510
0,1,0,511
0,0,0,512
0,1,1,513
0,1,0,514
0,1,0,515
0,1,0,516
0,1,0,517
0,1,0,518
0,1,0,519
0,1,1,520
0,1,1,521
0,1,0,522
0,1,0,523
0,1,1,524
0,1,0,525
0,1,0,526
0,1,0,527
0,1,0,528
0,1,0,529
0,1,1,530
0,1,0,531
0,1,1,532
0,1,0,533
1,1,0,534
0,1,1,535
0,1,1,536
0,1,0,537
0,1,1,538
1,1,0,539
0,1,0,540
0,1,1,541
0,1,0,542
1,1,0,543
0,1,1,544
0,1,1,545
0,1,1,546
0,1,1,547
0,1,1,548
0,1,1,549
0,1,1,550
0,1,1,551
1,1,0,552
0,1,1,553
0,1,0,554
0,1,1,555
0,1,1,556
1,1,0,557
0,1,1,558
0,1,1,559
0,1,0,560
1,1,0,561
0,1,0,562
0,1,0,563
0,1,0,564
0,1,0,565
0,1,1,566
0,1,1,567
0,1,1,568
0,1,0,569
0,1,0,570
0,1,0,571
0,1,0,572
0,1,1,573
0,1,0,574
0,1,0,575
1,1,0,576
0,1,0,577
0,1,0,578
0,1,0,579
0,1,1,580
0,1,0,581
0,1,0,582
0,1,0,583
0,1,0,584
0,1,0,585
0,1,0,586
0,1,0,587
0,1,0,588
0,1,1,589
0,1,0,590
0,1,0,591
0,1,0,592
0,1,0,593
0,1,0,594
0,1,0,595
0,1,1,596
0,1,1,597
0,1,0,598
0,1,0,599
0,1,0,600
0,1,1,601
0,1,1,602
0,1,0,603
0,2,0,604
0,1,0,605
0,1,0,606
0,1,1,607
0,1,0,608
0,1,1,609
0,1,0,610
0,1,0,611
0,1,1,612
0,1,0,613
0,1,0,614
0,1,1,615
0,1,0,616
0,1,0,617
0,1,0,618
0,1,0,619
0,1,0,620
0,1,0,621
0,1,0,622
0,1,1,623
0,1,0,624
0,1,0,625
0,1,0,626
0,1,0,627
0,1,0,628
0,1,0,629
0,1,0,630
0,1,0,631
0,1,0,632
0,1,1,633
0,1,0,634
0,1,0,635
0,1,1,636
0,1,0,637
0,1,0,638
0,1,0,639
0,1,1,640
0,1,1,641
0,1,0,642
0,1,0,643
0,1,0,644
0,1,1,645
0,1,1,646
0,1,0,647
0,1,0,648
0,1,1,649
0,1,0,650
0,1,0,651
0,1,0,652
0,1,0,653
0,1,1,654
0,1,1,655
0,1,0,656
0,1,1,657
0,1,0,658
0,1,0,659
0,1,1,660
0,1,1,661
0,1,0,662
0,1,1,663
0,1,1,664
0,1,1,665
0,1,1,666
0,1,0,667
0,1,1,668
0,1,1,669
0,1,1,670
0,1,0,671
0,1,0,672
0,1,0,673
0,1,0,674
0,1,0,675
0,1,1,676
0,1,0,677
0,1,1,678
0,1,0,679
0,1,1,680
0,1,0,681
0,1,1,682
0,1,0,683
0,1,1,684
0,1,0,685
0,1,0,686
0,1,0,687
0,1,0,688
0,1,1,689
0,1,0,690
0,1,0,691
0,1,0,692
0,1,0,693
0,1,1,694
0,1,1,695
0,1,0,696
0,1,1,697
0,1,1,698
0,1,0,699
0,1,1,700
0,1,0,701
0,1,1,702
0,1,1,703
0,1,1,704
0,1,0,705
0,1,1,706
0,1,1,707
0,1,0,708
0,1,1,709
0,1,0,710
0,1,0,711
0,1,1,712
0,1,1,713
0,1,1,714
0,1,0,715
0,1,0,716
0,1,0,717
0,1,1,718
0,1,0,719
0,1,1,720
0,1,0,721
0,1,1,722
0,1,1,723
0,1,0,724
0,1,1,725
1,1,1,726
0,1,1,727
0,1,1,728
0,1,0,729
0,1,0,730
0,1,1,731
0,1,1,732
0,1,1,733
0,1,0,734
1,1,1,735
0,1,1,736
0,1,0,737
0,1,0,738
0,1,1,739
0,1,0,740
0,1,1,741
1,1,0,742
0,1,1,743
0,1,1,744
0,1,1,745
0,1,1,746
0,1,1,747
0,1,0,748
0,1,1,749
0,1,0,750
0,1,0,751
0,1,1,752
1,1,1,753
0,1,1,754
0,1,1,755
0,1,1,756
0,1,1,757
0,1,1,758
1,1,1,759
1,1,1,760
0,1,0,761
1,1,1,762
0,1,1,763
0,1,1,764
0,1,1,765
0,1,1,766
1,1,1,767
0,1,1,768
1,1,1,769
0,1,1,770
1,1,0,771
0,1,1,772
0,1,1,773
0,1,1,774
0,1,0,775
0,1,1,776
0,1,1,777
1,1,0,778
1,1,1,779
0,1,1,780
0,1,1,781
0,1,1,782
0,1,1,783
1,1,1,784
0,1,1,785
0,1,1,786
1,1,1,787
0,1,1,788
0,1,1,789
0,1,1,790
0,1,1,791
0,1,1,792
0,1,1,793
0,1,1,794
0,1,1,795
0,1,1,796
0,1,1,797
0,1,1,798
0,1,1,799
0,1,1,800
0,1,1,801
1,1,0,802
0,1,1,803
0,1,1,804
0,1,1,805
0,1,1,806
0,1,1,807
0,1,1,808
0,1,1,809
0,1,1,810
0,1,1,811
0,1,1,812
0,1,1,813
0,1,1,814
0,1,1,815
0,1,1,816
0,1,1,817
0,1,1,818
0,1,1,819
0,1,1,820
0,1,1,821
0,1,1,822
0,1,1,823
0,1,1,824
0,1,1,825
0,1,1,826
0,1,1,827
0,1,1,828
0,1,1,829
0,1,1,830
0,1,1,831
0,1,1,832
0,1,1,833
0,1,1,834
0,1,1,835
0,1,1,836
0,1,1,837
0,1,1,838
0,1,1,839
0,1,1,840
0,1,1,841
0,1,1,842
0,1,1,843
0,1,1,844
0,1,1,845
0,1,1,846
0,1,0,847
0,1,1,848
0,1,1,849
0,1,1,850
0,1,0,851
0,1,1,852
0,1,1,853
0,1,1,854
0,1,1,855
0,1,1,856
0,1,1,857
0,1,1,858
0,1,1,859
0,1,1,860
0,1,1,861
0,1,1,862
1,1,1,863
0,1,1,864
0,1,1,865
0,1,1,866
0,1,1,867
0,1,1,868
0,1,1,869
0,1,1,870
0,1,0,871
0,1,1,872
0,1,1,873
0,1,1,874
0,1,1,875
0,1,1,876
1,1,1,877
0,1,1,878
0,1,1,879
0,1,1,880
0,1,1,881
0,1,1,882
0,1,1,883
0,1,1,884
0,1,1,885
0,1,1,886
0,1,1,887
0,1,1,888
0,1,1,889
1,1,1,890
0,1,1,891
0,1,1,892
0,1,0,893
0,1,1,894
0,1,1,895
0,1,1,896
0,1,1,897
0,1,1,898
0,1,1,899
0,1,1,900
0,1,1,901
0,1,1,902
0,1,1,903
0,1,1,904
0,1,1,905
0,1,1,906
0,1,1,907
0,1,1,908
0,1,1,909
1,1,0,910
0,1,1,911
0,1,1,912
0,1,1,913
0,1,1,914
0,1,1,915
0,1,1,916
0,1,1,917
0,1,1,918
0,1,1,919
0,1,1,920
0,1,1,921
0,1,1,922
0,1,1,923
0,1,1,924
0,1,1,925
0,1,1,926
0,1,1,927
0,1,1,928
0,1,1,929
0,1,1,930
0,1,1,931
0,1,1,932
0,1,1,933
0,1,1,934
1,1,1,935
0,1,1,936
0,1,1,937
1,1,1,938
0,1,1,939
0,1,1,940
0,2,1,941
0,1,1,942
1,1,1,943
0,2,1,944
0,1,1,945
0,1,1,946
0,1,1,947
0,1,1,948
0,1,1,949
0,1,1,950
0,1,1,951
0,1,1,952
0,1,1,953
0,1,1,954
0,1,1,955
1,1,1,956
0,1,1,957
0,1,1,958
1,1,1,959
0,1,1,960
0,1,1,961
0,1,1,962
0,1,1,963
0,1,1,964
0,1,1,965
0,2,1,966
0,1,1,967
1,1,1,968
0,1,1,969
1,1,1,970
0,2,1,971
0,2,1,972
1,1,1,973
0,1,1,974
0,1,1,975
0,2,1,976
0,1,1,977
0,1,1,978
1,1,1,979
0,1,1,980
1,1,1,981
0,1,1,982
0,2,1,983
0,1,1,984
0,1,1,985
1,1,1,986
1,1,1,987
0,1,1,988
0,2,1,989
0,1,1,990
0,2,1,991
0,1,1,992
0,1,1,993
0,1,1,994
0,1,1,995
1,1,1,996
1,1,1,997
0,2,1,998
0,2,1,999
0,1,1,1000
0,2,1,1001
0,1,1,1002
0,1,1,1003
0,1,1,1004
0,1,1,1005
0,1,1,1006
1,1,1,1007
1,1,1,1008
0,1,1,1009
0,1,1,1010
0,2,1,1011
0,1,1,1012
0,2,1,1013
1,1,1,1014
0,1,1,1015
1,1,1,1016
0,1,1,1017
1,1,1,1018
1,1,1,1019
0,1,1,1020
0,1,1,1021
0,2,1,1022
0,1,1,1023
1,1,1,1024
0,1,1,1025
0,1,1,1026
0,2,1,1027
1,1,1,1028
0,1,1,1029
0,1,1,1030
0,1,1,1031
0,2,1,1032
0,1,1,1033
0,1,1,1034
0,1,1,1035
0,1,1,1036
0,2,1,1037
1,1,1,1038
0,1,1,1039
1,1,1,1040
0,1,1,1041
0,2,1,1042
0,1,1,1043
1,1,1,1044
0,1,1,1045
0,2,1,1046
0,1,1,1047
0,2,1,1048
0,2,1,1049
0,1,1,1050
0,1,1,1051
0,1,1,1052
0,2,1,1053
1,1,1,1054
1,1,1,1055
0,2,1,1056
0,1,1,1057
0,1,1,1058
0,1,1,1059
0,2,1,1060
0,1,1,1061
0,1,1,1062
0,2,1,1063
1,2,1,1064
0,1,1,1065
0,2,1,1066
1,1,1,1067
0,1,1,1068
0,1,1,1069
1,1,1,1070
0,2,1,1071
1,1,1,1072
0,1,1,1073
0,2,1,1074
0,2,1,1075
0,2,1,1076
1,1,1,1077
1,1,1,1078
0,2,1,1079
1,1,1,1080
1,2,1,1081
0,1,1,1082
0,1,1,1083
0,1,1,1084
0,2,1,1085
0,2,1,1086
0,1,1,1087
0,2,1,1088
0,2,1,1089
0,2,1,1090
0,2,1,1091
0,2,1,1092
1,1,1,1093
0,2,1,1094
0,1,1,1095
0,1,1,1096
0,1,1,1097
0,2,1,1098
1,1,1,1099
0,2,1,1100
0,2,1,1101
1,2,1,1102
1,1,1,1103
0,2,1,1104
0,2,1,1105
1,1,1,1106
1,1,1,1107
0,1,1,1108
0,2,1,1109
0,1,1,1110
0,2,1,1111
0,1,1,1112
0,2,1,1113
1,1,1,1114
0,2,1,1115
1,2,1,1116
0,1,1,1117
1,1,1,1118
0,1,1,1119
0,2,1,1120
0,2,1,1121
0,1,1,1122
0,2,1,1123
0,1,1,1124
0,2,1,1125
1,2,1,1126
0,2,1,1127
0,2,1,1128
1,2,1,1129
0,1,1,1130
0,2,1,1131
0,2,1,1132
0,2,1,1133
0,1,1,1134
0,2,1,1135
0,2,1,1136
0,2,1,1137
0,2,1,1138
0,2,1,1139
1,1,1,1140
0,2,1,1141
0,2,1,1142
0,2,1,1143
1,2,1,1144
0,2,1,1145
0,2,1,1146
0,2,1,1147
1,1,1,1148
1,1,1,1149
0,2,1,1150
0,2,1,1151
0,2,1,1152
1,1,1,1153
0,2,1,1154
0,1,1,1155
0,1,1,1156
0,1,1,1157
1,1,1,1158
0,2,1,1159
1,1,1,1160
0,1,1,1161
0,2,1,1162
0,2,1,1163
0,2,1,1164
0,1,1,1165
0,1,1,1166
0,2,1,1167
0,2,1,1168
1,1,1,1169
1,1,1,1170
1,1,1,1171
0,2,1,1172
0,1,1,1173
0,2,1,1174
1,1,1,1175
1,2,1,1176
1,2,1,1177
1,1,1,1178
0,1,1,1179
0,2,1,1180
0,2,1,1181
0,1,1,1182
1,2,1,1183
0,2,1,1184
0,2,1,1185
0,2,1,1186
1,1,1,1187
0,1,1,1188
0,2,1,1189
1,1,1,1190
1,1,1,1191
1,2,1,1192
1,2,1,1193
0,2,1,1194
1,1,1,1195
1,2,1,1196
0,2,1,1197
1,1,1,1198
1,2,1,1199
0,2,1,1200
1,2,1,1201
1,2,1,1202
0,2,1,1203
1,1,1,1204
1,2,1,1205
1,2,1,1206
1,2,1,1207
0,2,1,1208
1,2,1,1209
1,2,1,1210
1,2,1,1211
1,2,1,1212
1,2,1,1213
0,1,1,1214
0,2,1,1215
1,1,1,1216
1,1,1,1217
1,2,1,1218
0,2,1,1219
0,2,1,1220
0,2,1,1221
1,2,1,1222
0,2,1,1223
0,2,1,1224
1,2,1,1225
0,2,1,1226
1,2,1,1227
1,2,1,1228
0,2,1,1229
0,2,1,1230
1,2,1,1231
0,2,1,1232
0,2,1,1233
0,2,1,1234
0,2,1,1235
1,2,1,1236
0,2,1,1237
1,2,1,1238
0,2,1,1239
0,2,1,1240
0,2,1,1241
1,2,1,1242
0,2,1,1243
0,2,1,1244
1,2,1,1245
0,2,1,1246
0,2,1,1247
0,2,1,1248
0,2,1,1249
0,2,1,1250
1,2,1,1251
0,2,1,1252
1,2,1,1253
0,2,1,1254
0,2,1,1255
0,2,1,1256
1,2,1,1257
0,2,1,1258
0,2,1,1259
0,2,1,1260
0,2,1,1261
1,2,1,1262
0,2,1,1263
0,2,1,1264
0,2,1,1265
1,2,1,1266
0,2,1,1267
0,2,1,1268
1,2,1,1269
0,2,1,1270
0,2,1,1271
1,2,1,1272
1,2,1,1273
0,2,1,1274
1,2,1,1275
0,2,1,1276
1,2,1,1277
1,2,1,1278
0,2,1,1279
0,2,1,1280
0,2,1,1281
1,2,1,1282
1,2,1,1283
0,2,1,1284
0,2,1,1285
1,2,1,1286
1,2,1,1287
1,2,1,1288
0,2,1,1289
1,2,1,1290
1,2,1,1291
0,2,1,1292
0,2,1,1293
1,2,1,1294
1,2,1,1295
0,2,1,1296
0,2,1,1297
1,2,1,1298
0,2,1,1299
0,2,1,1300
1,2,1,1301
0,2,1,1302
0,2,1,1303
1,2,1,1304
0,2,1,1305
0,2,1,1306
1,2,1,1307
0,2,1,1308
1,2,1,1309
1,2,1,1310
1,2,1,1311
1,2,1,1312
1,2,1,1313
1,2,1,1314
0,2,1,1315
1,2,1,1316
1,2,1,1317
0,2,1,1318
0,2,1,1319
1,2,1,1320
0,2,1,1321
1,2,1,1322
0,2,1,1323
1,2,1,1324
1,2,1,1325
0,2,1,1326
0,2,1,1327
0,2,1,1328
0,2,1,1329
0,2,1,1330
1,2,1,1331
0,2,1,1332
0,2,1,1333
0,2,1,1334
0,2,1,1335
1,2,1,1336
0,2,1,1337
0,2,1,1338
0,2,1,1339
1,2,1,1340
0,2,1,1341
1,2,1,1342
0,2,1,1343
0,2,1,1344
0,2,1,1345
1,2,1,1346
0,2,1,1347
0,2,1,1348
1,2,1,1349
0,2,1,1350
1,2,1,1351
0,2,1,1352
0,2,1,1353
1,2,1,1354
1,2,1,1355
1,2,1,1356
1,2,1,1357
1,2,1,1358
1,2,1,1359
0,2,1,1360
1,2,1,1361
0,2,1,1362
1,2,1,1363
0,2,1,1364
0,2,1,1365
0,2,1,1366
1,2,1,1367
1,2,1,1368
0,2,1,1369
1,2,1,1370
1,2,1,1371
1,2,1,1372
0,2,1,1373
1,2,1,1374
1,2,1,1375
0,2,1,1376
1,2,1,1377
0,2,1,1378
1,2,1,1379
0,2,1,1380
1,2,1,1381
1,2,1,1382
1,2,1,1383
0,2,1,1384
1,2,1,1385
0,2,1,1386
1,2,1,1387
1,2,1,1388
0,2,1,1389
0,2,1,1390
1,2,1,1391
1,2,1,1392
1,2,1,1393
1,2,1,1394
1,2,1,1395
1,2,1,1396
1,2,1,1397
1,2,1,1398
1,2,1,1399
1,2,1,1400
1,2,1,1401
0,2,1,1402
1,2,1,1403
0,2,1,1404
0,2,1,1405
1,2,1,1406
1,2,1,1407
1,2,1,1408
1,2,1,1409
1,2,1,1410
1,2,1,1411
1,2,1,1412
0,2,1,1413
1,2,1,1414
0,2,1,1415
1,2,1,1416
1,2,1,1417
1,2,1,1418
0,2,1,1419
1,2,1,1420
1,2,1,1421
1,2,1,1422
1,2,1,1423
1,2,1,1424
0,2,1,1425
1,2,1,1426
1,2,1,1427
1,3,1,1428
0,2,1,1429
1,2,1,1430
0,2,1,1431
1,2,1,1432
1,2,1,1433
1,2,1,1434
0,2,1,1435
1,2,1,1436
1,2,1,1437
1,2,1,1438
1,2,1,1439
0,2,1,1440
1,2,1,1441
1,2,1,1442
0,2,1,1443
1,2,1,1444
1,2,1,1445
1,2,1,1446
1,2,1,1447
1,2,1,1448
1,2,1,1449
1,2,1,1450
1,2,1,1451
0,2,1,1452
0,2,1,1453
1,2,1,1454
0,2,1,1455
1,2,1,1456
0,2,1,1457
0,2,1,1458
1,2,1,1459
1,2,1,1460
1,2,1,1461
0,2,1,1462
1,2,1,1463
1,2,1,1464
1,2,1,1465
1,2,1,1466
1,2,1,1467
1,2,2,1468
1,2,1,1469
1,2,1,1470
1,2,1,1471
1,2,1,1472
0,2,1,1473
0,2,1,1474
1,2,1,1475
1,2,1,1476
1,2,1,1477
0,2,1,1478
1,2,1,1479
0,2,1,1480
1,2,1,1481
1,2,1,1482
0,2,1,1483
0,2,1,1484
1,2,1,1485
1,2,1,1486
0,2,1,1487
1,2,1,1488
1,2,1,1489
1,2,1,1490
1,2,1,1491
1,2,1,1492
1,2,1,1493
0,2,1,1494
1,2,1,1495
1,2,1,1496
1,2,1,1497
0,2,1,1498
1,2,1,1499
1,2,1,1500
1,2,1,1501
1,2,1,1502
1,2,1,1503
0,2,1,1504
0,2,1,1505
1,2,1,1506
1,2,1,1507
1,2,1,1508
1,2,1,1509
1,2,1,1510
1,2,1,1511
1,2,1,1512
1,2,1,1513
1,2,1,1514
0,2,1,1515
0,2,1,1516
1,2,1,1517
1,2,1,1518
1,2,1,1519
1,2,1,1520
1,2,1,1521
0,2,2,1522
1,2,1,1523
0,2,1,1524
0,2,1,1525
1,2,1,1526
0,2,2,1527
1,2,1,1528
1,2,1,1529
1,2,1,1530
1,2,1,1531
1,2,1,1532
1,2,1,1533
1,2,1,1534
1,2,1,1535
1,2,1,1536
1,2,1,1537
1,2,1,1538
1,2,1,1539
1,2,1,1540
1,2,1,1541
0,2,1,1542
1,2,1,1543
1,2,1,1544
1,2,1,1545
1,2,1,1546
0,3,1,1547
1,2,1,1548
1,2,1,1549
0,2,2,1550
0,2,1,1551
1,2,1,1552
1,2,1,1553
0,2,1,1554
0,2,1,1555
1,2,1,1556
1,2,1,1557
1,2,1,1558
1,2,1,1559
1,2,1,1560
1,2,1,1561
1,2,1,1562
1,3,1,1563
1,2,1,1564
0,2,2,1565
0,2,1,1566
1,2,1,1567
1,2,1,1568
1,2,1,1569
1,2,1,1570
1,2,1,1571
1,2,1,1572
0,2,1,1573
1,2,1,1574
1,2,1,1575
1,2,1,1576
1,3,1,1577
1,2,1,1578
0,3,1,1579
1,2,1,1580
1,2,1,1581
1,2,1,1582
1,2,1,1583
0,2,1,1584
0,3,1,1585
1,2,1,1586
1,2,2,1587
1,2,1,1588
0,2,1,1589
1,2,1,1590
0,2,2,1591
1,3,1,1592
1,2,1,1593
1,2,1,1594
1,2,1,1595
0,2,2,1596
1,2,1,1597
1,2,1,1598
1,2,1,1599
1,2,1,1600
1,3,1,1601
1,2,1,1602
0,2,1,1603
1,2,1,1604
1,2,1,1605
1,2,1,1606
0,2,1,1607
0,2,1,1608
0,3,1,1609
1,2,1,1610
1,2,1,1611
1,2,1,1612
0,3,1,1613
1,2,1,1614
1,2,2,1615
0,2,2,1616
1,2,1,1617
1,2,2,1618
1,2,2,1619
1,3,1,1620
1,2,1,1621
0,2,2,1622
1,2,1,1623
1,3,1,1624
0,3,1,1625
1,2,1,1626
1,2,2,1627
1,2,1,1628
1,2,1,1629
1,2,2,1630
0,2,2,1631
1,2,2,1632
0,2,2,1633
1,2,1,1634
1,2,1,1635
1,2,1,1636
0,2,1,1637
0,3,1,1638
1,2,2,1639
1,2,1,1640
1,2,1,1641
0,3,1,1642
1,2,2,1643
0,3,1,1644
1,2,2,1645
1,2,2,1646
1,2,2,1647
1,2,1,1648
1,3,1,1649
1,2,2,1650
1,2,1,1651
1,3,1,1652
0,3,2,1653
1,3,2,1654
1,2,1,1655
1,2,1,1656
1,2,1,1657
1,2,2,1658
1,2,1,1659
1,2,1,1660
